user_id,signup_date,user_segment,device_type,location,age_group
17498,2024-01-14,returning,mobile,United States,36-45
17499,2024-03-01,returning,mobile,United Kingdom,26-35
17500,2024-01-13,VIP,desktop,Canada,56+
17501,2024-02-13,new,mobile,United States,18-25
17502,2024-02-06,new,mobile,United States,26-35
17503,2024-01-01,VIP,mobile,Canada,26-35
17504,2024-01-24,new,mobile,United Kingdom,18-25
17505,2024-02-22,returning,mobile,United States,56+
17506,2024-01-24,returning,mobile,United States,26-35
17507,2024-01-02,returning,desktop,United States,36-45
17508,2024-01-20,returning,mobile,Australia,36-45
17509,2024-02-27,new,mobile,United States,18-25
17510,2024-01-20,VIP,mobile,United States,18-25
17511,2024-02-02,new,desktop,Canada,36-45
17512,2024-02-22,returning,desktop,Germany,36-45
17513,2024-02-25,new,tablet,United States,36-45
17514,2024-01-08,returning,desktop,Canada,26-35
17515,2024-02-14,returning,mobile,Germany,36-45
17516,2024-02-01,VIP,mobile,United States,18-25
17517,2024-02-11,returning,mobile,Australia,36-45
17518,2024-01-30,returning,desktop,Canada,26-35
17519,2024-01-27,VIP,mobile,Canada,36-45
17520,2024-01-27,returning,desktop,Australia,26-35
17521,2024-01-23,returning,mobile,United States,18-25
17522,2024-01-23,returning,mobile,United Kingdom,18-25
17523,2024-02-23,returning,mobile,Germany,36-45
17524,2024-02-04,returning,desktop,Canada,18-25
17525,2024-01-28,new,mobile,United States,26-35
17526,2024-02-03,returning,desktop,Canada,36-45
17527,2024-02-18,returning,mobile,United States,26-35
17528,2024-01-22,VIP,mobile,Canada,18-25
17529,2024-01-08,VIP,mobile,United Kingdom,18-25
17530,2024-02-29,returning,mobile,Canada,26-35
17531,2024-01-12,returning,mobile,Canada,26-35
17532,2024-01-30,new,mobile,United States,26-35
17533,2024-01-28,returning,mobile,United States,46-55
17534,2024-01-24,VIP,desktop,Germany,18-25
17535,2024-01-12,VIP,mobile,United States,26-35
17536,2024-02-05,VIP,mobile,United States,36-45
17537,2024-02-08,new,desktop,Australia,46-55
17538,2024-01-11,VIP,desktop,Canada,26-35
17539,2024-02-04,VIP,mobile,United Kingdom,36-45
17540,2024-01-28,new,desktop,United States,26-35
17541,2024-01-25,returning,desktop,United States,18-25
17542,2024-01-19,returning,mobile,Canada,36-45
17543,2024-02-24,returning,mobile,Canada,18-25
17544,2024-02-12,VIP,mobile,Australia,36-45
17545,2024-02-14,returning,mobile,Canada,46-55
17546,2024-02-13,returning,tablet,United States,26-35
17547,2024-01-28,returning,mobile,United States,18-25
17548,2024-02-10,returning,mobile,United States,36-45
17549,2024-01-19,VIP,tablet,United States,26-35
17550,2024-02-14,returning,desktop,Canada,18-25
17551,2024-02-09,returning,desktop,United States,26-35
17552,2024-03-01,new,desktop,United States,26-35
17553,2024-02-29,new,desktop,Australia,36-45
17554,2024-02-27,returning,desktop,Canada,26-35
17555,2024-02-24,VIP,mobile,United States,26-35
17556,2024-01-07,new,mobile,United States,26-35
17557,2024-01-06,new,mobile,Germany,36-45
17558,2024-02-21,new,mobile,Germany,36-45
17559,2024-02-23,returning,mobile,United Kingdom,26-35
17560,2024-01-07,VIP,desktop,United States,18-25
17561,2024-01-06,returning,mobile,United Kingdom,26-35
17562,2024-02-11,returning,mobile,Australia,18-25
17563,2024-01-02,returning,desktop,United States,56+
17564,2024-02-09,new,desktop,Germany,56+
17565,2024-02-29,returning,desktop,Germany,26-35
17566,2024-01-27,returning,desktop,United States,18-25
17567,2024-01-07,returning,tablet,United States,26-35
17568,2024-02-01,VIP,desktop,Canada,46-55
17569,2024-02-17,returning,desktop,United States,26-35
17570,2024-02-18,returning,desktop,United States,36-45
17571,2024-02-09,VIP,desktop,Australia,18-25
17572,2024-02-29,VIP,desktop,Canada,36-45
17573,2024-02-04,returning,mobile,Canada,46-55
17574,2024-01-07,new,mobile,United States,36-45
17575,2024-02-10,returning,desktop,Canada,36-45
17576,2024-01-29,returning,desktop,United Kingdom,26-35
17577,2024-02-02,new,desktop,United States,36-45
17578,2024-02-07,new,mobile,United States,26-35
17579,2024-02-21,new,mobile,United States,36-45
17580,2024-01-03,returning,mobile,United States,56+
17581,2024-02-12,returning,desktop,Germany,36-45
17582,2024-01-19,new,desktop,United States,26-35
17583,2024-02-24,new,mobile,United States,56+
17584,2024-01-27,returning,desktop,Canada,36-45
17585,2024-01-14,new,mobile,Canada,18-25
17586,2024-01-15,new,mobile,United States,36-45
17587,2024-02-19,returning,mobile,Canada,36-45
17588,2024-01-30,returning,desktop,United States,18-25
17589,2024-02-05,new,desktop,United States,36-45
17590,2024-01-25,returning,mobile,United States,46-55
17591,2024-01-08,new,mobile,United States,26-35
17592,2024-01-13,returning,desktop,United States,26-35
17593,2024-02-24,new,mobile,Canada,26-35
17594,2024-01-31,new,tablet,United States,36-45
17595,2024-03-01,returning,desktop,United States,26-35
17596,2024-01-08,returning,mobile,United Kingdom,26-35
17597,2024-01-23,new,mobile,United States,18-25
17598,2024-02-20,new,mobile,United States,46-55
17599,2024-02-28,returning,mobile,United States,26-35
17600,2024-01-30,returning,desktop,United Kingdom,36-45
17601,2024-01-27,new,mobile,United States,26-35
17602,2024-02-28,returning,desktop,Canada,36-45
17603,2024-02-22,new,desktop,United States,18-25
17604,2024-02-11,returning,tablet,Germany,18-25
17605,2024-02-15,new,mobile,United Kingdom,26-35
17606,2024-02-20,new,desktop,United Kingdom,18-25
17607,2024-02-17,new,desktop,United States,26-35
17608,2024-01-26,returning,mobile,Canada,26-35
17609,2024-01-01,returning,mobile,Canada,18-25
17610,2024-03-01,returning,desktop,United States,26-35
17611,2024-01-24,new,mobile,Germany,18-25
17612,2024-02-20,new,mobile,Australia,46-55
17613,2024-01-15,returning,tablet,United States,26-35
17614,2024-02-02,new,mobile,Germany,56+
17615,2024-01-19,returning,mobile,Canada,26-35
17616,2024-01-18,new,desktop,Canada,26-35
17617,2024-02-26,returning,desktop,United States,26-35
17618,2024-02-12,returning,mobile,United States,26-35
17619,2024-01-17,VIP,desktop,Australia,36-45
17620,2024-01-20,new,desktop,United Kingdom,26-35
17621,2024-02-23,new,desktop,United States,26-35
17622,2024-02-27,returning,desktop,United Kingdom,18-25
17623,2024-02-20,VIP,mobile,United Kingdom,56+
17624,2024-02-28,VIP,desktop,United States,46-55
17625,2024-01-27,returning,mobile,United States,26-35
17626,2024-02-13,returning,tablet,Germany,26-35
17627,2024-01-16,returning,mobile,Germany,26-35
17628,2024-01-01,returning,mobile,Australia,18-25
17629,2024-02-27,returning,mobile,United States,26-35
17630,2024-02-28,VIP,desktop,Canada,18-25
17631,2024-01-27,returning,mobile,United Kingdom,26-35
17632,2024-01-03,returning,desktop,Canada,18-25
17633,2024-01-01,returning,desktop,United Kingdom,26-35
17634,2024-01-02,returning,mobile,United States,18-25
17635,2024-01-10,returning,mobile,United States,36-45
17636,2024-02-20,returning,desktop,United States,36-45
17637,2024-01-24,new,mobile,United States,26-35
17638,2024-02-23,new,mobile,United States,26-35
17639,2024-02-22,returning,mobile,Germany,18-25
17640,2024-02-03,returning,mobile,United States,18-25
17641,2024-02-22,new,mobile,United States,26-35
17642,2024-02-17,returning,desktop,Australia,36-45
17643,2024-02-08,new,mobile,Canada,36-45
17644,2024-01-21,new,desktop,United States,18-25
17645,2024-01-22,VIP,mobile,United States,36-45
17646,2024-01-11,VIP,mobile,Canada,26-35
17647,2024-02-06,new,mobile,United States,18-25
17648,2024-01-28,returning,tablet,Australia,36-45
17649,2024-01-16,new,mobile,Canada,36-45
17650,2024-02-05,VIP,mobile,United Kingdom,18-25
17651,2024-01-26,new,mobile,Canada,36-45
17652,2024-01-13,new,mobile,Australia,26-35
17653,2024-02-09,returning,mobile,Canada,18-25
17654,2024-02-11,returning,mobile,United Kingdom,46-55
17655,2024-01-26,new,mobile,Germany,36-45
17656,2024-02-23,returning,tablet,Germany,26-35
17657,2024-01-04,new,mobile,United States,26-35
17658,2024-02-21,VIP,desktop,United States,26-35
17659,2024-02-29,new,mobile,United States,18-25
17660,2024-02-06,VIP,mobile,United States,18-25
17661,2024-01-28,returning,tablet,Germany,36-45
17662,2024-01-09,returning,desktop,United States,46-55
17663,2024-03-01,VIP,desktop,United States,36-45
17664,2024-02-10,VIP,desktop,United States,18-25
17665,2024-01-25,returning,tablet,Australia,46-55
17666,2024-02-16,new,desktop,Germany,56+
17667,2024-01-12,returning,mobile,Canada,36-45
17668,2024-01-26,returning,mobile,United Kingdom,26-35
17669,2024-02-27,returning,desktop,United Kingdom,26-35
17670,2024-01-21,returning,desktop,United Kingdom,46-55
17671,2024-02-03,new,desktop,United States,26-35
17672,2024-01-11,returning,mobile,United Kingdom,18-25
17673,2024-01-28,returning,tablet,Canada,36-45
17674,2024-01-15,new,desktop,United Kingdom,18-25
17675,2024-01-07,returning,desktop,Canada,46-55
17676,2024-02-15,returning,mobile,Australia,26-35
17677,2024-02-21,returning,tablet,Canada,26-35
17678,2024-01-09,new,desktop,Canada,36-45
17679,2024-02-02,returning,desktop,Germany,18-25
17680,2024-01-08,new,tablet,United States,36-45
17681,2024-02-10,returning,tablet,United States,26-35
17682,2024-02-06,returning,mobile,Canada,26-35
17683,2024-02-20,returning,tablet,Canada,18-25
17684,2024-01-26,new,desktop,United States,36-45
17685,2024-02-23,returning,mobile,United Kingdom,26-35
17686,2024-02-18,VIP,mobile,Germany,26-35
17687,2024-02-10,new,mobile,Canada,18-25
17688,2024-02-28,VIP,desktop,Canada,56+
17689,2024-01-17,returning,desktop,United States,18-25
17690,2024-02-23,returning,mobile,Australia,36-45
17691,2024-02-05,new,desktop,United Kingdom,26-35
17692,2024-01-11,new,desktop,Canada,26-35
17693,2024-03-01,VIP,desktop,United Kingdom,26-35
17694,2024-01-21,new,tablet,United States,36-45
17695,2024-01-14,new,desktop,United States,36-45
17696,2024-01-06,returning,mobile,United States,46-55
17697,2024-01-06,new,desktop,United States,18-25
17698,2024-01-02,returning,tablet,Canada,56+
17699,2024-01-28,returning,mobile,Canada,18-25
17700,2024-01-01,VIP,tablet,United States,36-45
17701,2024-02-10,returning,mobile,Canada,18-25
17702,2024-02-19,new,mobile,United States,36-45
17703,2024-02-07,new,desktop,United Kingdom,46-55
17704,2024-01-10,returning,desktop,United States,26-35
17705,2024-01-02,returning,desktop,Canada,26-35
17706,2024-02-09,VIP,mobile,United States,36-45
17707,2024-02-15,returning,desktop,United States,46-55
17708,2024-02-04,new,desktop,Canada,36-45
17709,2024-02-28,VIP,mobile,United Kingdom,46-55
17710,2024-01-06,new,desktop,United States,36-45
17711,2024-02-06,new,desktop,United States,36-45
17712,2024-01-25,returning,mobile,United States,26-35
17713,2024-01-02,VIP,mobile,Canada,26-35
17714,2024-02-17,returning,mobile,Germany,36-45
17715,2024-02-16,new,desktop,Canada,26-35
17716,2024-01-09,new,mobile,United States,36-45
17717,2024-01-30,new,mobile,United Kingdom,46-55
17718,2024-02-10,new,mobile,United States,26-35
17719,2024-02-10,new,mobile,Germany,26-35
17720,2024-02-19,returning,mobile,Australia,18-25
17721,2024-01-23,VIP,mobile,Canada,26-35
17722,2024-01-12,new,mobile,Germany,18-25
17723,2024-01-16,new,mobile,United States,36-45
17724,2024-02-11,returning,tablet,United States,36-45
17725,2024-02-27,returning,mobile,United States,36-45
17726,2024-01-15,VIP,desktop,United Kingdom,26-35
17727,2024-01-20,new,desktop,Canada,26-35
17728,2024-01-13,new,mobile,United States,36-45
17729,2024-02-04,returning,mobile,United States,26-35
17730,2024-02-23,returning,tablet,Germany,36-45
17731,2024-01-16,returning,desktop,United States,46-55
17732,2024-02-16,returning,mobile,United States,26-35
17733,2024-02-19,new,mobile,United States,18-25
17734,2024-02-21,returning,mobile,United States,18-25
17735,2024-02-20,returning,desktop,United States,26-35
17736,2024-01-25,returning,tablet,Canada,26-35
17737,2024-02-19,returning,mobile,United States,18-25
17738,2024-01-17,returning,mobile,Canada,26-35
17739,2024-02-12,new,mobile,United Kingdom,18-25
17740,2024-01-04,new,tablet,Germany,18-25
17741,2024-01-18,returning,desktop,United States,36-45
17742,2024-01-06,new,desktop,United States,56+
17743,2024-02-29,returning,mobile,United States,18-25
17744,2024-01-10,returning,desktop,Canada,26-35
17745,2024-02-10,new,mobile,United States,26-35
17746,2024-01-02,new,tablet,United Kingdom,18-25
17747,2024-02-10,VIP,mobile,Canada,18-25
17748,2024-02-07,new,desktop,United Kingdom,18-25
17749,2024-02-25,new,mobile,United States,46-55
17750,2024-01-07,new,desktop,United States,36-45
17751,2024-01-08,returning,mobile,Germany,26-35
17752,2024-01-30,new,mobile,United States,26-35
17753,2024-02-29,returning,mobile,United States,26-35
17754,2024-02-08,returning,desktop,United States,36-45
17755,2024-01-08,new,mobile,Canada,26-35
17756,2024-01-07,new,mobile,Germany,26-35
17757,2024-01-10,returning,mobile,United States,26-35
17758,2024-01-19,returning,mobile,Canada,18-25
17759,2024-01-17,new,mobile,Germany,26-35
17760,2024-02-27,new,mobile,Canada,26-35
17761,2024-01-12,returning,mobile,United States,36-45
17762,2024-01-06,returning,mobile,Australia,26-35
17763,2024-01-05,new,desktop,United States,56+
17764,2024-02-01,returning,mobile,United States,36-45
17765,2024-02-24,new,desktop,Germany,46-55
17766,2024-01-24,new,mobile,United States,46-55
17767,2024-02-28,new,tablet,Germany,36-45
17768,2024-02-23,returning,mobile,United States,26-35
17769,2024-01-14,returning,desktop,Germany,26-35
17770,2024-01-26,returning,mobile,United Kingdom,18-25
17771,2024-01-07,returning,mobile,Canada,26-35
17772,2024-02-01,returning,mobile,Canada,26-35
17773,2024-02-20,new,mobile,United States,18-25
17774,2024-01-02,new,mobile,United States,36-45
17775,2024-01-27,VIP,mobile,United Kingdom,36-45
17776,2024-01-05,returning,tablet,Germany,56+
17777,2024-02-01,returning,mobile,United Kingdom,26-35
17778,2024-02-10,new,mobile,Australia,26-35
17779,2024-01-05,new,desktop,Germany,26-35
17780,2024-01-14,returning,desktop,United Kingdom,26-35
17781,2024-02-13,new,mobile,Germany,26-35
17782,2024-01-27,returning,desktop,United States,56+
17783,2024-01-25,returning,mobile,United Kingdom,18-25
17784,2024-02-26,new,mobile,United Kingdom,18-25
17785,2024-01-21,new,mobile,United States,18-25
17786,2024-02-10,new,mobile,Australia,46-55
17787,2024-02-28,new,mobile,United States,36-45
17788,2024-01-29,returning,mobile,United States,36-45
17789,2024-02-21,new,mobile,United States,26-35
17790,2024-01-11,new,desktop,Canada,36-45
17791,2024-01-12,VIP,desktop,United States,36-45
17792,2024-01-20,returning,desktop,Canada,26-35
17793,2024-01-01,new,desktop,United Kingdom,36-45
17794,2024-02-27,returning,desktop,United Kingdom,36-45
17795,2024-01-12,VIP,desktop,United Kingdom,26-35
17796,2024-02-12,new,desktop,United States,18-25
17797,2024-02-06,returning,mobile,United States,18-25
17798,2024-02-10,returning,mobile,Germany,36-45
17799,2024-02-08,new,mobile,United Kingdom,26-35
17800,2024-02-24,returning,mobile,United Kingdom,26-35
17801,2024-01-03,VIP,mobile,United States,26-35
17802,2024-01-08,VIP,mobile,United States,26-35
17803,2024-01-22,new,tablet,Australia,18-25
17804,2024-01-23,new,mobile,Germany,36-45
17805,2024-01-31,VIP,mobile,United States,46-55
17806,2024-02-09,returning,mobile,Canada,26-35
17807,2024-02-08,new,desktop,Canada,18-25
17808,2024-02-04,returning,mobile,United States,36-45
17809,2024-01-01,new,mobile,Canada,26-35
17810,2024-01-11,new,tablet,Canada,26-35
17811,2024-02-03,VIP,desktop,Australia,18-25
17812,2024-02-17,new,desktop,Germany,36-45
17813,2024-01-17,new,tablet,Germany,26-35
17814,2024-02-29,new,mobile,United Kingdom,26-35
17815,2024-01-08,returning,desktop,United States,46-55
17816,2024-01-13,new,mobile,United States,26-35
17817,2024-02-08,returning,desktop,Canada,18-25
17818,2024-01-02,returning,mobile,Germany,56+
17819,2024-02-04,returning,mobile,Australia,18-25
17820,2024-01-02,new,mobile,Canada,26-35
17821,2024-02-03,returning,mobile,United States,36-45
17822,2024-02-02,new,mobile,United States,46-55
17823,2024-02-18,returning,mobile,Canada,36-45
17824,2024-01-10,returning,desktop,United States,36-45
17825,2024-01-14,new,mobile,Australia,36-45
17826,2024-02-25,returning,mobile,United States,18-25
17827,2024-01-24,new,desktop,Australia,36-45
17828,2024-01-08,new,desktop,United States,36-45
17829,2024-02-27,new,mobile,United States,18-25
17830,2024-01-14,returning,mobile,Canada,18-25
17831,2024-01-02,new,desktop,Germany,36-45
17832,2024-01-21,new,mobile,United States,56+
17833,2024-01-09,new,mobile,Germany,36-45
17834,2024-01-15,returning,mobile,United States,36-45
17835,2024-01-06,returning,tablet,Germany,18-25
17836,2024-02-16,new,mobile,United States,18-25
17837,2024-02-14,new,mobile,Canada,26-35
17838,2024-03-01,returning,desktop,United States,18-25
17839,2024-01-09,returning,mobile,United States,36-45
17840,2024-01-18,returning,mobile,United States,18-25
17841,2024-01-18,VIP,mobile,United States,26-35
17842,2024-01-31,new,tablet,United Kingdom,26-35
17843,2024-01-13,VIP,desktop,United Kingdom,18-25
17844,2024-01-06,new,desktop,United States,26-35
17845,2024-01-23,VIP,mobile,Australia,26-35
17846,2024-02-15,new,mobile,Australia,18-25
17847,2024-02-05,returning,mobile,Australia,26-35
17848,2024-02-11,new,mobile,Canada,26-35
17849,2024-01-19,new,desktop,United States,18-25
17850,2024-01-30,returning,desktop,United States,26-35
17851,2024-02-17,returning,desktop,United States,26-35
17852,2024-02-21,VIP,mobile,Canada,26-35
17853,2024-02-01,returning,desktop,Canada,36-45
17854,2024-01-28,returning,desktop,Canada,26-35
17855,2024-02-02,new,mobile,Canada,26-35
17856,2024-03-01,VIP,desktop,United States,36-45
17857,2024-01-26,returning,mobile,United Kingdom,46-55
17858,2024-02-29,returning,desktop,United States,26-35
17859,2024-01-13,returning,tablet,Canada,18-25
17860,2024-01-17,returning,mobile,United States,26-35
17861,2024-01-12,VIP,mobile,United States,36-45
17862,2024-01-13,new,mobile,Germany,26-35
17863,2024-02-13,new,desktop,United States,36-45
17864,2024-02-24,new,desktop,Canada,36-45
17865,2024-02-26,returning,mobile,Germany,56+
17866,2024-02-15,new,desktop,United States,46-55
17867,2024-01-18,new,desktop,United States,18-25
17868,2024-01-26,new,tablet,United States,26-35
17869,2024-01-07,returning,mobile,United States,26-35
17870,2024-02-07,returning,mobile,United States,26-35
17871,2024-02-20,new,desktop,Canada,46-55
17872,2024-02-19,VIP,mobile,United States,26-35
17873,2024-02-07,VIP,desktop,Canada,36-45
17874,2024-01-20,new,desktop,United States,46-55
17875,2024-01-11,returning,mobile,Germany,18-25
17876,2024-02-20,returning,mobile,United Kingdom,46-55
17877,2024-01-14,new,mobile,United States,36-45
17878,2024-02-16,new,mobile,Germany,18-25
17879,2024-02-01,returning,mobile,United States,26-35
17880,2024-01-28,returning,desktop,United States,26-35
17881,2024-02-26,new,mobile,United States,18-25
17882,2024-01-29,returning,mobile,Canada,36-45
17883,2024-01-28,returning,mobile,United States,56+
17884,2024-02-08,returning,mobile,United States,18-25
17885,2024-02-17,new,mobile,Canada,18-25
17886,2024-01-18,returning,mobile,Australia,26-35
17887,2024-02-22,new,mobile,Canada,46-55
17888,2024-01-21,returning,mobile,United States,36-45
17889,2024-02-09,returning,mobile,Australia,18-25
17890,2024-01-07,returning,desktop,United States,36-45
17891,2024-02-08,new,mobile,United States,46-55
17892,2024-01-25,returning,mobile,Australia,26-35
17893,2024-01-28,VIP,tablet,Canada,18-25
17894,2024-01-13,returning,desktop,United States,26-35
17895,2024-02-06,new,mobile,United Kingdom,18-25
17896,2024-01-23,returning,mobile,Germany,18-25
17897,2024-01-24,new,desktop,United States,18-25
17898,2024-02-27,VIP,mobile,United States,46-55
17899,2024-02-10,returning,mobile,United States,18-25
17900,2024-02-22,new,mobile,Canada,26-35
17901,2024-01-05,new,tablet,United Kingdom,18-25
17902,2024-01-29,new,desktop,United States,26-35
17903,2024-01-11,VIP,mobile,United Kingdom,36-45
17904,2024-02-26,new,mobile,United Kingdom,18-25
17905,2024-01-03,returning,mobile,United States,56+
17906,2024-02-02,VIP,mobile,Canada,18-25
17907,2024-01-17,new,tablet,Canada,18-25
17908,2024-02-07,returning,mobile,United States,36-45
17909,2024-01-27,returning,tablet,Australia,56+
17910,2024-01-19,returning,mobile,United States,56+
17911,2024-02-08,new,mobile,United States,36-45
17912,2024-02-22,new,mobile,United Kingdom,56+
17913,2024-02-26,returning,desktop,Canada,36-45
17914,2024-02-11,VIP,mobile,Australia,18-25
17915,2024-03-01,new,desktop,United States,36-45
17916,2024-02-03,new,mobile,United States,26-35
17917,2024-01-23,new,mobile,Canada,26-35
17918,2024-01-26,returning,desktop,Germany,18-25
17919,2024-01-02,new,mobile,United States,36-45
17920,2024-01-08,VIP,mobile,United Kingdom,36-45
17921,2024-01-12,new,mobile,United States,36-45
17922,2024-02-21,VIP,mobile,United States,26-35
17923,2024-01-21,returning,desktop,United States,18-25
17924,2024-01-28,returning,mobile,Australia,26-35
17925,2024-02-20,new,tablet,United States,26-35
17926,2024-01-12,returning,desktop,United States,36-45
17927,2024-01-23,new,mobile,United States,18-25
17928,2024-01-16,new,mobile,Australia,18-25
17929,2024-01-05,new,desktop,Canada,26-35
17930,2024-01-14,VIP,desktop,Australia,36-45
17931,2024-02-12,returning,mobile,United States,26-35
17932,2024-01-24,returning,tablet,United States,18-25
17933,2024-01-24,returning,tablet,United States,26-35
17934,2024-01-10,new,mobile,Canada,56+
17935,2024-02-19,returning,desktop,United States,56+
17936,2024-01-21,returning,mobile,United Kingdom,36-45
17937,2024-01-08,returning,desktop,United States,36-45
17938,2024-01-01,returning,mobile,Canada,18-25
17939,2024-01-21,VIP,mobile,United States,26-35
17940,2024-02-14,VIP,desktop,Canada,36-45
17941,2024-01-01,returning,mobile,Canada,36-45
17942,2024-02-15,new,desktop,United States,18-25
17943,2024-01-22,returning,desktop,Australia,26-35
17944,2024-01-14,returning,mobile,United Kingdom,18-25
17945,2024-01-30,new,mobile,United States,36-45
17946,2024-02-06,new,desktop,Canada,36-45
17947,2024-02-20,returning,mobile,United States,36-45
17948,2024-01-21,returning,desktop,Canada,36-45
17949,2024-02-27,returning,mobile,United States,18-25
17950,2024-01-15,new,desktop,United States,36-45
17951,2024-02-05,returning,mobile,Germany,26-35
17952,2024-01-05,returning,mobile,United States,36-45
17953,2024-01-25,new,mobile,United States,26-35
17954,2024-01-19,new,mobile,Canada,26-35
17955,2024-02-08,VIP,mobile,United Kingdom,26-35
17956,2024-01-14,returning,desktop,United States,18-25
17957,2024-02-03,new,mobile,Canada,46-55
17958,2024-01-14,VIP,mobile,United States,26-35
17959,2024-01-07,new,mobile,United Kingdom,18-25
17960,2024-02-05,VIP,desktop,Canada,18-25
17961,2024-01-18,new,desktop,Germany,36-45
17962,2024-02-15,new,mobile,United States,18-25
17963,2024-02-08,returning,desktop,Germany,26-35
17964,2024-03-01,new,tablet,United Kingdom,26-35
17965,2024-02-26,returning,mobile,Germany,18-25
17966,2024-02-21,returning,desktop,Germany,18-25
17967,2024-02-25,returning,mobile,Canada,26-35
17968,2024-02-12,returning,tablet,United States,26-35
17969,2024-01-05,returning,mobile,United Kingdom,18-25
17970,2024-02-06,new,tablet,United States,18-25
17971,2024-02-27,new,mobile,United States,26-35
17972,2024-02-11,returning,mobile,Germany,18-25
17973,2024-01-27,new,desktop,United States,46-55
17974,2024-02-13,returning,desktop,United States,36-45
17975,2024-02-18,returning,desktop,Canada,26-35
17976,2024-01-28,new,desktop,Germany,26-35
17977,2024-01-21,returning,desktop,Germany,46-55
17978,2024-02-22,new,desktop,Canada,26-35
17979,2024-01-21,returning,mobile,United States,46-55
17980,2024-01-13,returning,mobile,United Kingdom,36-45
17981,2024-01-13,returning,mobile,Canada,18-25
17982,2024-01-04,new,desktop,United States,36-45
17983,2024-02-21,returning,mobile,Australia,26-35
17984,2024-02-01,new,mobile,United States,36-45
17985,2024-02-01,returning,mobile,United States,18-25
17986,2024-01-03,returning,tablet,United States,18-25
17987,2024-01-18,returning,mobile,Australia,26-35
17988,2024-01-27,VIP,mobile,United States,18-25
17989,2024-01-08,returning,mobile,United States,26-35
17990,2024-01-08,new,mobile,Germany,18-25
17991,2024-01-29,new,mobile,United States,46-55
17992,2024-01-11,VIP,mobile,United States,18-25
17993,2024-02-08,new,mobile,United States,36-45
17994,2024-01-21,returning,desktop,United States,46-55
17995,2024-02-07,returning,desktop,United States,18-25
17996,2024-01-25,returning,mobile,United Kingdom,26-35
17997,2024-01-16,returning,desktop,United States,36-45
17998,2024-02-06,returning,desktop,United Kingdom,36-45
17999,2024-01-02,returning,desktop,Australia,18-25
18000,2024-01-19,returning,mobile,Germany,18-25
18001,2024-01-02,returning,mobile,Canada,18-25
18002,2024-02-11,returning,desktop,Australia,26-35
18003,2024-02-20,returning,mobile,Australia,18-25
18004,2024-02-24,returning,mobile,Canada,26-35
18005,2024-02-06,VIP,mobile,United States,26-35
18006,2024-01-01,new,desktop,Australia,36-45
18007,2024-02-28,new,mobile,Germany,36-45
18008,2024-01-30,VIP,mobile,United States,36-45
18009,2024-01-19,returning,desktop,Australia,18-25
18010,2024-01-09,new,desktop,United States,46-55
18011,2024-02-23,returning,mobile,United States,26-35
18012,2024-01-26,VIP,mobile,United States,46-55
18013,2024-01-03,returning,desktop,United States,36-45
18014,2024-02-27,returning,mobile,Canada,26-35
18015,2024-02-04,new,desktop,Canada,36-45
18016,2024-02-28,VIP,desktop,United States,18-25
18017,2024-02-03,returning,mobile,United States,18-25
18018,2024-01-03,VIP,mobile,United Kingdom,18-25
18019,2024-01-22,new,mobile,United States,36-45
18020,2024-02-11,new,desktop,Australia,46-55
18021,2024-01-02,returning,mobile,United Kingdom,36-45
18022,2024-01-05,new,mobile,United Kingdom,46-55
18023,2024-01-31,returning,mobile,United States,56+
18024,2024-01-07,VIP,mobile,Australia,26-35
18025,2024-02-23,returning,mobile,United States,18-25
18026,2024-02-21,VIP,mobile,United States,36-45
18027,2024-01-27,returning,desktop,Germany,26-35
18028,2024-02-16,returning,mobile,United Kingdom,26-35
18029,2024-01-20,returning,mobile,United States,36-45
18030,2024-01-18,returning,desktop,Canada,18-25
18031,2024-01-21,returning,desktop,Canada,18-25
18032,2024-02-18,returning,desktop,Canada,36-45
18033,2024-01-23,returning,mobile,Canada,26-35
18034,2024-01-26,new,mobile,Australia,26-35
18035,2024-01-06,returning,desktop,Australia,26-35
18036,2024-02-05,VIP,desktop,Australia,36-45
18037,2024-02-19,returning,desktop,Canada,18-25
18038,2024-01-21,returning,desktop,United States,36-45
18039,2024-02-01,returning,mobile,Canada,46-55
18040,2024-02-09,returning,desktop,Canada,36-45
18041,2024-01-04,returning,desktop,United States,46-55
18042,2024-01-26,VIP,mobile,Canada,46-55
18043,2024-01-20,returning,mobile,Canada,26-35
18044,2024-02-14,new,mobile,Australia,36-45
18045,2024-01-30,returning,mobile,United States,26-35
18046,2024-02-01,returning,mobile,United Kingdom,26-35
18047,2024-02-24,returning,desktop,Canada,36-45
18048,2024-02-11,new,desktop,United States,18-25
18049,2024-02-28,new,tablet,United States,18-25
18050,2024-01-08,VIP,mobile,United States,36-45
18051,2024-02-23,new,mobile,United States,26-35
18052,2024-01-24,returning,desktop,United States,26-35
18053,2024-03-01,returning,mobile,Australia,46-55
18054,2024-02-09,returning,mobile,United States,18-25
18055,2024-01-07,new,desktop,Germany,36-45
18056,2024-01-02,returning,mobile,Australia,26-35
18057,2024-01-15,VIP,mobile,Canada,46-55
18058,2024-01-04,returning,mobile,United States,26-35
18059,2024-02-22,returning,tablet,Canada,26-35
18060,2024-01-01,returning,mobile,United States,26-35
18061,2024-01-09,new,mobile,United States,36-45
18062,2024-01-07,VIP,tablet,Canada,18-25
18063,2024-01-21,VIP,mobile,United States,36-45
